match_id,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
190,Kings XI Punjab,Chennai Super Kings,7,5,KC Sangakkara,IK Pathan,M Muralitharan,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,7,6,IK Pathan,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,8,1,KC Sangakkara,IK Pathan,R Ashwin,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,8,2,KC Sangakkara,IK Pathan,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,8,3,IK Pathan,KC Sangakkara,R Ashwin,0,0,0,0,0,6,0,6,,,
190,Kings XI Punjab,Chennai Super Kings,8,4,IK Pathan,KC Sangakkara,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,8,5,KC Sangakkara,IK Pathan,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,8,6,IK Pathan,KC Sangakkara,R Ashwin,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,9,1,KC Sangakkara,IK Pathan,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,9,2,KC Sangakkara,IK Pathan,M Muralitharan,0,0,0,0,0,0,0,0,KC Sangakkara,stumped,PA Patel
190,Kings XI Punjab,Chennai Super Kings,9,3,DPMD Jayawardene,IK Pathan,M Muralitharan,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,9,4,IK Pathan,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,9,5,IK Pathan,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,9,6,IK Pathan,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,10,1,DPMD Jayawardene,IK Pathan,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,10,2,IK Pathan,DPMD Jayawardene,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,10,3,DPMD Jayawardene,IK Pathan,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,10,4,IK Pathan,DPMD Jayawardene,L Balaji,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,10,5,IK Pathan,DPMD Jayawardene,L Balaji,0,0,0,0,0,0,0,0,IK Pathan,bowled,
190,Kings XI Punjab,Chennai Super Kings,10,6,Yuvraj Singh,DPMD Jayawardene,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,11,1,Yuvraj Singh,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,11,2,Yuvraj Singh,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,11,3,Yuvraj Singh,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,11,4,Yuvraj Singh,DPMD Jayawardene,M Muralitharan,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,11,5,DPMD Jayawardene,Yuvraj Singh,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,11,6,DPMD Jayawardene,Yuvraj Singh,M Muralitharan,0,0,0,0,0,0,0,0,DPMD Jayawardene,lbw,
190,Kings XI Punjab,Chennai Super Kings,12,1,Yuvraj Singh,M Kaif,JA Morkel,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,12,2,M Kaif,Yuvraj Singh,JA Morkel,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,12,3,Yuvraj Singh,M Kaif,JA Morkel,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,12,4,Yuvraj Singh,M Kaif,JA Morkel,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,12,5,Yuvraj Singh,M Kaif,JA Morkel,0,0,0,0,0,2,0,2,,,
190,Kings XI Punjab,Chennai Super Kings,12,6,Yuvraj Singh,M Kaif,JA Morkel,0,0,0,0,0,6,0,6,,,
190,Kings XI Punjab,Chennai Super Kings,13,1,M Kaif,Yuvraj Singh,R Ashwin,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,13,2,M Kaif,Yuvraj Singh,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,13,3,Yuvraj Singh,M Kaif,R Ashwin,0,0,1,0,0,0,1,1,,,
190,Kings XI Punjab,Chennai Super Kings,13,4,M Kaif,Yuvraj Singh,R Ashwin,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,13,5,M Kaif,Yuvraj Singh,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,13,6,Yuvraj Singh,M Kaif,R Ashwin,0,0,0,0,0,6,0,6,,,
190,Kings XI Punjab,Chennai Super Kings,14,1,M Kaif,Yuvraj Singh,JM Kemp,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,14,2,M Kaif,Yuvraj Singh,JM Kemp,1,0,0,0,0,0,1,1,,,
190,Kings XI Punjab,Chennai Super Kings,14,3,M Kaif,Yuvraj Singh,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,14,4,Yuvraj Singh,M Kaif,SK Raina,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,14,5,Yuvraj Singh,M Kaif,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,14,6,M Kaif,Yuvraj Singh,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,14,7,Yuvraj Singh,M Kaif,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,15,1,Yuvraj Singh,M Kaif,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,15,2,M Kaif,Yuvraj Singh,L Balaji,0,0,0,0,0,2,0,2,,,
190,Kings XI Punjab,Chennai Super Kings,15,3,M Kaif,Yuvraj Singh,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,15,4,Yuvraj Singh,M Kaif,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,15,5,M Kaif,Yuvraj Singh,L Balaji,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,15,6,Yuvraj Singh,M Kaif,L Balaji,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,16,1,M Kaif,Yuvraj Singh,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,16,2,Yuvraj Singh,M Kaif,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,16,3,M Kaif,Yuvraj Singh,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,16,4,Yuvraj Singh,M Kaif,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,16,5,M Kaif,Yuvraj Singh,SK Raina,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,16,6,Yuvraj Singh,M Kaif,SK Raina,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,17,1,M Kaif,Yuvraj Singh,M Muralitharan,0,0,0,0,0,2,0,2,,,
190,Kings XI Punjab,Chennai Super Kings,17,2,M Kaif,Yuvraj Singh,M Muralitharan,0,0,0,0,0,0,0,0,M Kaif,caught,JA Morkel
190,Kings XI Punjab,Chennai Super Kings,17,3,Yuvraj Singh,MS Bisla,M Muralitharan,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,17,4,MS Bisla,Yuvraj Singh,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,17,5,MS Bisla,Yuvraj Singh,M Muralitharan,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,17,6,MS Bisla,Yuvraj Singh,M Muralitharan,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,18,1,Yuvraj Singh,MS Bisla,R Ashwin,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,18,2,Yuvraj Singh,MS Bisla,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,18,3,MS Bisla,Yuvraj Singh,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,18,4,Yuvraj Singh,MS Bisla,R Ashwin,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,18,5,Yuvraj Singh,MS Bisla,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,18,6,MS Bisla,Yuvraj Singh,R Ashwin,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,19,1,MS Bisla,Yuvraj Singh,JA Morkel,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,19,2,MS Bisla,Yuvraj Singh,JA Morkel,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,19,3,MS Bisla,Yuvraj Singh,JA Morkel,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,19,4,Yuvraj Singh,MS Bisla,JA Morkel,0,0,0,0,0,1,0,1,,,
190,Kings XI Punjab,Chennai Super Kings,19,5,MS Bisla,Yuvraj Singh,JA Morkel,0,0,0,0,0,0,0,0,MS Bisla,run out,ML Hayden
190,Kings XI Punjab,Chennai Super Kings,19,6,Yuvraj Singh,PP Chawla,JA Morkel,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,GJ Bailey (sub)
190,Kings XI Punjab,Chennai Super Kings,20,1,J Theron,PP Chawla,L Balaji,1,0,0,0,0,0,1,1,,,
190,Kings XI Punjab,Chennai Super Kings,20,2,J Theron,PP Chawla,L Balaji,0,0,0,0,0,0,0,0,J Theron,run out,SK Raina
190,Kings XI Punjab,Chennai Super Kings,20,3,PP Chawla,RR Powar,L Balaji,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,20,4,PP Chawla,RR Powar,L Balaji,0,0,0,0,0,0,0,0,,,
190,Kings XI Punjab,Chennai Super Kings,20,5,PP Chawla,RR Powar,L Balaji,0,0,0,0,0,4,0,4,,,
190,Kings XI Punjab,Chennai Super Kings,20,6,PP Chawla,RR Powar,L Balaji,0,0,1,0,0,0,1,1,,,
190,Kings XI Punjab,Chennai Super Kings,20,7,RR Powar,PP Chawla,L Balaji,0,0,0,0,0,2,0,2,,,
192,Royal Challengers Bangalore,Chennai Super Kings,1,1,MK Pandey,JH Kallis,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,1,2,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,1,3,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,1,4,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,1,5,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,1,6,MK Pandey,JH Kallis,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,2,1,JH Kallis,MK Pandey,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,2,2,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,2,3,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,2,4,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,2,5,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,2,6,JH Kallis,MK Pandey,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,3,1,MK Pandey,JH Kallis,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,3,2,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,3,3,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,3,4,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,3,5,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,3,6,JH Kallis,MK Pandey,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,4,1,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,4,2,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,4,3,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,4,4,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,4,5,MK Pandey,JH Kallis,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,4,6,JH Kallis,MK Pandey,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,1,JH Kallis,MK Pandey,L Balaji,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,2,JH Kallis,MK Pandey,L Balaji,0,0,0,1,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,3,JH Kallis,MK Pandey,L Balaji,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,4,JH Kallis,MK Pandey,L Balaji,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,5,JH Kallis,MK Pandey,L Balaji,0,0,0,0,0,0,0,0,JH Kallis,bowled,
192,Royal Challengers Bangalore,Chennai Super Kings,5,6,R Dravid,MK Pandey,L Balaji,1,0,0,0,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,7,R Dravid,MK Pandey,L Balaji,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,5,8,R Dravid,MK Pandey,L Balaji,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,6,1,MK Pandey,R Dravid,S Tyagi,0,0,0,0,0,2,0,2,,,
192,Royal Challengers Bangalore,Chennai Super Kings,6,2,MK Pandey,R Dravid,S Tyagi,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,6,3,MK Pandey,R Dravid,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,6,4,R Dravid,MK Pandey,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,6,5,R Dravid,MK Pandey,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,6,6,MK Pandey,R Dravid,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,7,1,MK Pandey,R Dravid,L Balaji,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,7,2,R Dravid,MK Pandey,L Balaji,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,7,3,R Dravid,MK Pandey,L Balaji,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,7,4,R Dravid,MK Pandey,L Balaji,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,7,5,R Dravid,MK Pandey,L Balaji,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,7,6,MK Pandey,R Dravid,L Balaji,0,0,4,0,0,0,4,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,1,R Dravid,MK Pandey,M Muralitharan,0,0,1,0,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,2,MK Pandey,R Dravid,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,3,MK Pandey,R Dravid,M Muralitharan,1,0,0,0,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,4,MK Pandey,R Dravid,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,5,MK Pandey,R Dravid,M Muralitharan,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,6,R Dravid,MK Pandey,M Muralitharan,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,8,7,R Dravid,MK Pandey,M Muralitharan,0,0,0,0,0,0,0,0,R Dravid,bowled,
192,Royal Challengers Bangalore,Chennai Super Kings,9,1,MK Pandey,RV Uthappa,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,9,2,MK Pandey,RV Uthappa,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,9,3,MK Pandey,RV Uthappa,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,9,4,MK Pandey,RV Uthappa,S Tyagi,1,0,0,0,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,9,5,MK Pandey,RV Uthappa,S Tyagi,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,9,6,RV Uthappa,MK Pandey,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,9,7,RV Uthappa,MK Pandey,S Tyagi,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,10,1,MK Pandey,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,10,2,MK Pandey,RV Uthappa,M Muralitharan,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,10,3,RV Uthappa,MK Pandey,M Muralitharan,0,0,1,0,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,10,4,MK Pandey,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,MK Pandey,caught,SK Raina
192,Royal Challengers Bangalore,Chennai Super Kings,10,5,RV Uthappa,V Kohli,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,10,6,RV Uthappa,V Kohli,M Muralitharan,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,11,1,V Kohli,RV Uthappa,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,11,2,V Kohli,RV Uthappa,JA Morkel,0,0,0,0,0,2,0,2,,,
192,Royal Challengers Bangalore,Chennai Super Kings,11,3,V Kohli,RV Uthappa,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,11,4,RV Uthappa,V Kohli,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,11,5,RV Uthappa,V Kohli,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,11,6,V Kohli,RV Uthappa,JA Morkel,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,12,1,RV Uthappa,V Kohli,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,12,2,RV Uthappa,V Kohli,M Muralitharan,0,0,0,0,0,2,0,2,,,
192,Royal Challengers Bangalore,Chennai Super Kings,12,3,RV Uthappa,V Kohli,M Muralitharan,0,0,0,0,0,2,0,2,,,
192,Royal Challengers Bangalore,Chennai Super Kings,12,4,RV Uthappa,V Kohli,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,12,5,RV Uthappa,V Kohli,M Muralitharan,0,0,3,0,0,0,3,3,,,
192,Royal Challengers Bangalore,Chennai Super Kings,12,6,V Kohli,RV Uthappa,M Muralitharan,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,13,1,RV Uthappa,V Kohli,R Ashwin,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,13,2,RV Uthappa,V Kohli,R Ashwin,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,13,3,RV Uthappa,V Kohli,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,13,4,V Kohli,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,13,5,RV Uthappa,V Kohli,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,13,6,V Kohli,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,14,1,V Kohli,RV Uthappa,L Balaji,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,14,2,RV Uthappa,V Kohli,L Balaji,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,14,3,RV Uthappa,V Kohli,L Balaji,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,14,4,V Kohli,RV Uthappa,L Balaji,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,14,5,RV Uthappa,V Kohli,L Balaji,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,14,6,RV Uthappa,V Kohli,L Balaji,0,0,0,0,0,2,0,2,,,
192,Royal Challengers Bangalore,Chennai Super Kings,15,1,V Kohli,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,15,2,RV Uthappa,V Kohli,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,15,3,V Kohli,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,15,4,RV Uthappa,V Kohli,R Ashwin,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,15,5,RV Uthappa,V Kohli,R Ashwin,0,0,1,0,0,0,1,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,15,6,V Kohli,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,16,1,V Kohli,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,16,2,V Kohli,RV Uthappa,M Muralitharan,0,0,0,0,0,6,0,6,,,
192,Royal Challengers Bangalore,Chennai Super Kings,16,3,V Kohli,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,16,4,V Kohli,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,V Kohli,stumped,PA Patel
192,Royal Challengers Bangalore,Chennai Super Kings,16,5,EJG Morgan,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,16,6,EJG Morgan,RV Uthappa,M Muralitharan,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,17,1,RV Uthappa,EJG Morgan,JA Morkel,0,0,0,0,0,6,0,6,,,
192,Royal Challengers Bangalore,Chennai Super Kings,17,2,RV Uthappa,EJG Morgan,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,17,3,EJG Morgan,RV Uthappa,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,17,4,RV Uthappa,EJG Morgan,JA Morkel,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,17,5,EJG Morgan,RV Uthappa,JA Morkel,0,0,0,0,0,0,0,0,EJG Morgan,bowled,
192,Royal Challengers Bangalore,Chennai Super Kings,17,6,MV Boucher,RV Uthappa,JA Morkel,0,0,0,0,0,0,0,0,,,
192,Royal Challengers Bangalore,Chennai Super Kings,18,1,RV Uthappa,MV Boucher,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,18,2,MV Boucher,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,18,3,RV Uthappa,MV Boucher,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,18,4,MV Boucher,RV Uthappa,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,18,5,RV Uthappa,MV Boucher,R Ashwin,0,0,0,0,0,6,0,6,,,
192,Royal Challengers Bangalore,Chennai Super Kings,18,6,RV Uthappa,MV Boucher,R Ashwin,0,0,0,0,0,1,0,1,,,
192,Royal Challengers Bangalore,Chennai Super Kings,19,1,RV Uthappa,MV Boucher,L Balaji,0,0,0,0,0,4,0,4,,,
192,Royal Challengers Bangalore,Chennai Super Kings,19,2,RV Uthappa,MV Boucher,L Balaji,0,0,0,0,0,6,0,6,,,
192,Royal Challengers Bangalore,Chennai Super Kings,19,3,RV Uthappa,MV Boucher,L Balaji,0,0,0,0,0,6,0,6,,,
192,Royal Challengers Bangalore,Chennai Super Kings,19,4,RV Uthappa,MV Boucher,L Balaji,0,0,0,0,0,6,0,6,,,
192,Royal Challengers Bangalore,Chennai Super Kings,19,5,RV Uthappa,MV Boucher,L Balaji,0,0,0,0,0,1,0,1,,,
